source_group_id,cell,question,r_o,r_s,c_o,c_s,shared_q,shared_r_o,shared_r_s,norm_ro_ne_rs,render_ro_ne_rs
3da522642d83e80fcbc1710acf89d0863f0db7d5a019e3a0581eeb9e686b73f7,OO-OS-SO-SS,Who was the screenwriter for May?,Lucky McKee,Steve Cohen,The answer is Lucky McKee.,The answer is Steve Cohen.,True,True,True,True,True
3dac030da34c3b56876b136ba7f689d6ecff741ab92bb4605cdc6ec2b8a3c909,OO-OS-SO-SS,Who was the screenwriter for The Stud?,Jackie Collins,Samuel Fuller,The answer is Jackie Collins.,The answer is Samuel Fuller.,True,True,True,True,True
3dba5813e0cf85a44da5b865702de8763697942676695553cbe723fb2be252ad,OO-OS-SO-SS,What genre is New Watch?,fantasy,indie rock,The answer is fantasy.,The answer is indie rock.,True,True,True,True,True
3e10972aa9aee1ac71b2c2f5456a080151feb3611804d10efe372b960ab583fe,OO-OS-SO-SS,What is the capital of Crete?,Heraklion,Hasselt,The answer is Heraklion.,The answer is Hasselt.,True,True,True,True,True
3e1dbcb2ce9dec0d327ccb57c76da71ed60d3c5e1b188bb3d9246a1c738e6de3,OO-OS-SO-SS,What genre is Billy Joel?,rock music,grunge,The answer is rock music.,The answer is grunge.,True,True,True,True,True
3e25424d5b3002b6b271449be89c456f4c4e4ab57124ba0fd70d21a73754afcb,OO-OS-SO-SS,Who was the director of Saving Face?,Alice Wu,Matthew Warchus,The answer is Alice Wu.,The answer is Matthew Warchus.,True,True,True,True,True
3e32e4ecc9732a997f6a6eebaaa77a90ffba8e80713577be74b240237c52a158,OO-OS-SO-SS,Who was the screenwriter for Sense and Sensibility?,Andrew Davies,Edward Kitsis,The answer is Andrew Davies.,The answer is Edward Kitsis.,True,True,True,True,True
3e626f1180975c992d3b277e05299a8bd7eda6a3115b1450be326e0387c03c12,OO-OS-SO-SS,What genre is Selena Gomez & the Scene?,pop rock,science fiction television series,The answer is pop rock.,The answer is science fiction television series.,True,True,True,True,True
3e72acbcbdeffc4a2be51a1badd2e586dc4032e8841842f2086e660e5aa161b1,OO-OS-SO-SS,What is the capital of Minnesota?,Saint Paul,Monrovia,The answer is Saint Paul.,The answer is Monrovia.,True,True,True,True,True
3e78137324fd4393cb5a5e91d2cbd13c5d2f123e285620ddda55b06d3ed0a941,OO-OS-SO-SS,Who is the author of Abel?,Vittorio Alfieri,Elfriede Jelinek,The answer is Vittorio Alfieri.,The answer is Elfriede Jelinek.,True,True,True,True,True
3e9c1858d8aa01886e66a856b8a6291d2384765962f72d78bfc68119d1e57a2a,OO-OS-SO-SS,Who was the producer of The Spoilers?,Bartlett Cormack,Michael Caine,The answer is Bartlett Cormack.,The answer is Michael Caine.,True,True,True,True,True
3eac304158c7a921d8ed3085c0520be49734617de82dbdddc8a7749aec194dbd,OO-OS-SO-SS,Who was the screenwriter for Dead Cert?,Tony Richardson,Edward Burns,The answer is Tony Richardson.,The answer is Edward Burns.,True,True,True,True,True
3ecdd3854802aa5329c75292a6befe7dcae55b1fa2c0672deeff2bd2fa934117,OO-OS-SO-SS,In what country is Vaiea?,Niue,Nepal,The answer is Niue.,The answer is Nepal.,True,True,True,True,True
3f07e9bd50ed5a52afdc9fe8ea0ef2f7fd0e8fc4fcfbf7201989c339ac97c500,OO-OS-SO-SS,Who is the author of Fallen?,Karin Slaughter,Bob Leman,The answer is Karin Slaughter.,The answer is Bob Leman.,True,True,True,True,True
3f17f4268f7fdbd8cc7eab4407a067b49e951ce8f6d35d071cb75d13193afc3b,OO-OS-SO-SS,Who was the producer of Antártida?,John Cale,Taeyang,The answer is John Cale.,The answer is Taeyang.,True,True,True,True,True
3f26996dc508ff61febe50c32b7b0c08409a736a2aa35a90d4b3805ae26756ac,OO-OS-SO-SS,Who was the producer of For Better or Worse?,Jeff Nathanson,Atul Agnihotri,The answer is Jeff Nathanson.,The answer is Atul Agnihotri.,True,True,True,True,True
3f4ca2c909135596e90d046ff32622f34be54bc6e85e42848a0f8d629b9b698e,OO-OS-SO-SS,Who was the director of The Signal?,David Bruckner,Darrell Wasyk,The answer is David Bruckner.,The answer is Darrell Wasyk.,True,True,True,True,True
3f5923493d73b9a127247e865adcdb47f8aa7c30aa00318a180a0a6218b3bf0a,OO-OS-SO-SS,Who was the screenwriter for The Ones?,Jack Burditt,Xavier Giannoli,The answer is Jack Burditt.,The answer is Xavier Giannoli.,True,True,True,True,True
3f809259d84ae58147cdbafb9fdd6d8b27cd39e15b63dd73ed3c54746554ebb5,OO-OS-SO-SS,Who is the author of X-Ray?,Ray Davies,Jim Cartwright,The answer is Ray Davies.,The answer is Jim Cartwright.,True,True,True,True,True
3fa5da5a4d4a663286ee34feb29280e2ef2e2aa3fed3c8b7f4b0499505387c94,OO-OS-SO-SS,Who was the composer of The Giants?,Joseph Koo,Ciara,The answer is Joseph Koo.,The answer is Ciara.,True,True,True,True,True
3fa81e69aa327b47933e17f6d7b97f6c7798bd586f02d9928d9c6ebb35105793,OO-OS-SO-SS,What genre is The Fly?,horror film,alternative rock,The answer is horror film.,The answer is alternative rock.,True,True,True,True,True
3fbb02fdcbe42489a1bdf60e591eedf2d610411f66aec90ab53a69db34d948d6,OO-OS-SO-SS,Who was the director of The Castle?,Rudolf Noelte,Leslie Fenton,The answer is Rudolf Noelte.,The answer is Leslie Fenton.,True,True,True,True,True
3ff2963b43daef3a03fd20662672bd75558b421e203db8edbc946fb480fced1b,OO-OS-SO-SS,What is the religion of Chad Varah?,Anglicanism,Judaism,The answer is Anglicanism.,The answer is Judaism.,True,True,True,True,True
4004f026301c6f997646a5ff3e109aed0cf637bdbe71dc2d7569ca29b6b5140a,OO-OS-SO-SS,Who was the director of The Lottery?,Garry Marshall,John Landis,The answer is Garry Marshall.,The answer is John Landis.,True,True,True,True,True
40116d58cb66d71b244d85ced8a01dc1bff41d7e2de770caff707cf16ca28908,OO-OS-SO-SS,What genre is The Thing?,science fiction film,science fiction,The answer is science fiction film.,The answer is science fiction.,True,True,True,True,True
40179912ff2f0ba815daeb028415c22f6866c91d96b1136fdfbec2895872ec3c,OO-OS-SO-SS,In what country is Auburn?,United States of America,India,The answer is United States of America.,The answer is India.,True,True,True,True,True
4034c6d34567546c589112d3b6d175eea604f5da5faadcb905b7bbe050a40d8a,OO-OS-SO-SS,Who was the producer of Arizona?,Douglas Fairbanks,Carlos Santana,The answer is Douglas Fairbanks.,The answer is Carlos Santana.,True,True,True,True,True
403bfa21ba59b90c8cc341efd7d2392ade28cbdfa3b2bd5c32893d43c4a8b281,OO-OS-SO-SS,What is Wenceslao Vinzons's occupation?,politician,screenwriter,The answer is politician.,The answer is screenwriter.,True,True,True,True,True
4062b1b3ecb6e512e0f37263d3897f47d4db6a28cf685a4e69bb0988f83b6cff,OO-OS-SO-SS,Who was the director of Cut?,Kimble Rendall,Anthony O'Sullivan,The answer is Kimble Rendall.,The answer is Anthony O'Sullivan.,True,True,True,True,True
40645ba67ef9f5a23c255b53f94c5b1024fa82c5293bf583457fbbc17f3c13cd,OO-OS-SO-SS,What genre is Doctor Who?,science fiction television series,horror film,The answer is science fiction television series.,The answer is horror film.,True,True,True,True,True
40715eb20170818a363b35165480b59cc77d0d553173e0bd465b9c561150b8fc,OO-OS-SO-SS,What is Debbie Johnson's occupation?,politician,actor,The answer is politician.,The answer is actor.,True,True,True,True,True
407b57b72c872bee6bb9516e6baeeb476a77f6b5ec94efa7b06a6fb461cf5a75,OO-OS-SO-SS,Who was the director of Brothers?,Karan Malhotra,Rajkumar Hirani,The answer is Karan Malhotra.,The answer is Rajkumar Hirani.,True,True,True,True,True
4080ff6614b79e1bb1f236c57de8e103a712e0e691a2c1f3f7e8c97c2fe9cdec,OO-OS-SO-SS,Who was the director of Barabbas?,Roger Young,Nick Marck,The answer is Roger Young.,The answer is Nick Marck.,True,True,True,True,True
40ac98370b2e332fdb1b8cfeee463d2b3a0ceb9befd635eb318ae148e6dbbe19,OO-OS-SO-SS,Who was the producer of The Night?,Dan Donegan,Thurston Moore,The answer is Dan Donegan.,The answer is Thurston Moore.,True,True,True,True,True
40b451b67a0a8f6c35dd59370a1a460ae3331bcba473522485dec91ed41945f2,OO-OS-SO-SS,Who was the director of Flawless?,Joel Schumacher,Reginald Le Borg,The answer is Joel Schumacher.,The answer is Reginald Le Borg.,True,True,True,True,True
40ba5c0cb7b16840c515533146db2a0aed4cff4aae94bdf989bcaaae5a13f466,OO-OS-SO-SS,Who was the screenwriter for North & South?,Elizabeth Gaskell,Chen Kuo-Fu,The answer is Elizabeth Gaskell.,The answer is Chen Kuo-Fu.,True,True,True,True,True
40bd740b754dbc34debe06442bdafafe4a41e04893a11fc0133cd081eb2235a7,OO-OS-SO-SS,Who was the producer of The Terminal?,Steven Spielberg,Rory Gallagher,The answer is Steven Spielberg.,The answer is Rory Gallagher.,True,True,True,True,True
40ca1bfdae69b6b56b38410c742737e3771472abf29dc33c8e0a71b95ac3363a,OO-OS-SO-SS,Who is the author of Sisters?,Lynne Cheney,Don DeLillo,The answer is Lynne Cheney.,The answer is Don DeLillo.,True,True,True,True,True
40d858ca6578c75336c0f8d3081ba96cae4c5f3ea6ee36b3556465be75180cb8,OO-OS-SO-SS,What is the religion of synagogue?,Judaism,Catholic Church,The answer is Judaism.,The answer is Catholic Church.,True,True,True,True,True
40e1cea96f08b8aa60b2021cc1873e9c072f6457a0b09e82369c682e160f9309,OO-OS-SO-SS,What genre is Executioner's Song?,thrash metal,rhythm and blues,The answer is thrash metal.,The answer is rhythm and blues.,True,True,True,True,True
40f33082d68c20ada96a7cfbeacf27d6e9a2cba04e8608c33cada83cdf248539,OO-OS-SO-SS,Who was the director of The Nest?,Florent-Emilio Siri,Bejoy Nambiar,The answer is Florent-Emilio Siri.,The answer is Bejoy Nambiar.,True,True,True,True,True
40f639524958b94e0726c0520fbe58cdb043c6d0179df3c97edd299ca049dada,OO-OS-SO-SS,Who was the producer of Artifact?,Jared Leto,G. Srinivasan,The answer is Jared Leto.,The answer is G. Srinivasan.,True,True,True,True,True
41006c194f64cda6de9736c64c8e197e141306dc4f8429ea6a4520170d0bfb75,OO-OS-SO-SS,In what country is University of Southern Queensland?,Australia,India,The answer is Australia.,The answer is India.,True,True,True,True,True
4106507291e31d88bdfbab6dd6963631513a30d2592c4141d15d9fc00adafa77,OO-OS-SO-SS,What genre is Freedom Downtime?,documentary film,short story,The answer is documentary film.,The answer is short story.,True,True,True,True,True
410f10b7ddfe7e17de5fea11b8ca9923efac246380b703ca703a1f4b2abc8f00,OO-OS-SO-SS,Who was the producer of Living Things?,Rick Rubin,Deep Purple,The answer is Rick Rubin.,The answer is Deep Purple.,True,True,True,True,True
411ddbbf179bc2217bfb90b8d861f14f6f3874cb0284e39aa35d8bf4c4a974b7,OO-OS-SO-SS,Who was the screenwriter for The Paper?,David Koepp,James Vanderbilt,The answer is David Koepp.,The answer is James Vanderbilt.,True,True,True,True,True
4121d672227ffce58a1702c9e3b50955f5e17f0a676e2b7b6548bc6aa0f27654,OO-OS-SO-SS,Who was the producer of The Beginning?,will.i.am,Hal Roach,The answer is will.i.am.,The answer is Hal Roach.,True,True,True,True,True
412d03234dc8b61c02255fa750a2ad5d25cd8f7ccae1ccc0b6b8d559aa0b5175,OO-OS-SO-SS,What genre is The Answer?,hard rock,platform game,The answer is hard rock.,The answer is platform game.,True,True,True,True,True
414b31d5965426eb45a6e27f9dd623a2e412f9df239cf0b54fe89728d33d0865,OO-OS-SO-SS,Who was the producer of One Week?,Michael McGowan,Anubhav Sinha,The answer is Michael McGowan.,The answer is Anubhav Sinha.,True,True,True,True,True
414f5de59703b08695ef54e0b7288b7ba31d1cff5a2f96b5de0184bae06a20e0,OO-OS-SO-SS,Who is the author of The Hand of Chaos?,Tracy Hickman,Joanna Glass,The answer is Tracy Hickman.,The answer is Joanna Glass.,True,True,True,True,True
4153a01d0ee402b72a77765e4ae6bb72f73d15aa162732afa7fdb7f5693338a6,OO-OS-SO-SS,Who was the director of Thanks for Sharing?,Stuart Blumberg,Charles Chauvel,The answer is Stuart Blumberg.,The answer is Charles Chauvel.,True,True,True,True,True
4162e1a27f88bf83fbbd632c0dd213f90cd3f05d63742a761a4203a97ece56ad,OO-OS-SO-SS,What genre is Severity?,first-person shooter,short story,The answer is first-person shooter.,The answer is short story.,True,True,True,True,True
416350c6f60d3e127c70c6fefc8a890c2223a1f4df2a430efe267cfd2c7f5530,OO-OS-SO-SS,What genre is Shedding for the Wedding?,reality television,J-pop,The answer is reality television.,The answer is J-pop.,True,True,True,True,True
4170d7ac61a903b4e27c909c36e1a2aefa563a2f5de386fa6eda914cfc893fe1,OO-OS-SO-SS,Who was the director of The Ring?,Kurt Neumann,Ken Hughes,The answer is Kurt Neumann.,The answer is Ken Hughes.,True,True,True,True,True
418ad16a788bf0d5eaa7d4326389bc894e60bc2fc18f398fbee0a7f0299078a2,OO-OS-SO-SS,Who was the composer of The Last Days?,Hans Zimmer,Bernard Herrmann,The answer is Hans Zimmer.,The answer is Bernard Herrmann.,True,True,True,True,True
41b1abca02dee9229b01d574070092da6e54ce3b79f55c4e76995c0caae9007f,OO-OS-SO-SS,What genre is A Milli?,rap,mandopop,The answer is rap.,The answer is mandopop.,True,True,True,True,True
41b1e6a38682960f208880bf59ef902b0772d2b9c80509df98a82cce61390371,OO-OS-SO-SS,Who was the director of Passion?,Brian De Palma,Bruce Seth Green,The answer is Brian De Palma.,The answer is Bruce Seth Green.,True,True,True,True,True
41bd7d5f96998f65720501540e899d7ce245ac50fb54a744ba8931699f94eebb,OO-OS-SO-SS,Who was the screenwriter for Aks?,Rakeysh Omprakash Mehra,Peter Lilienthal,The answer is Rakeysh Omprakash Mehra.,The answer is Peter Lilienthal.,True,True,True,True,True
41c1f982c3ddf398f35e24d5cc42aeb35141b3b212000c193f4536360eddca6b,OO-OS-SO-SS,What genre is El Aura?,neo-noir,noise rock,The answer is neo-noir.,The answer is noise rock.,True,True,True,True,True
420014e3da5331d5ae31da708d25285a7218471901e184472a5598ffbfe3306f,OO-OS-SO-SS,What is the capital of Anivsky District?,Aniva,Toluca,The answer is Aniva.,The answer is Toluca.,True,True,True,True,True
4206af506143028bb376ef44d960cd74d84320828620177d3b355077c874fccf,OO-OS-SO-SS,Who was the producer of A.I. Artificial Intelligence?,Bonnie Curtis,Douglas Wick,The answer is Bonnie Curtis.,The answer is Douglas Wick.,True,True,True,True,True
423161dd9556136c8df71db0c1f9e231734e702044f2bbf7229910bd1b3e1bd0,OO-OS-SO-SS,Who was the screenwriter for The Eel?,Akira Yoshimura,Jerzy Stuhr,The answer is Akira Yoshimura.,The answer is Jerzy Stuhr.,True,True,True,True,True
4234bc131ea3bf907073c6325f98068c8cd87b939fa4c3e15c26b4c530444fea,OO-OS-SO-SS,In what city was Tuomo Suomalainen born?,Gogland,Russian Empire,The answer is Gogland.,The answer is Russian Empire.,True,True,True,True,True
424e96822f534f53a92b3c1addb0e13ba6f24d72fe15c1f4f7ec239e13534d6b,OO-OS-SO-SS,Who was the composer of What Do You Want from Me?,David Gilmour,Shankar Jaikishan,The answer is David Gilmour.,The answer is Shankar Jaikishan.,True,True,True,True,True
4256249c4212debcaa9478e730cc87a35a3128f8e9cd90a511d1182963fb19bc,OO-OS-SO-SS,Who was the screenwriter for Proof?,Jocelyn Moorhouse,Patrick McGoohan,The answer is Jocelyn Moorhouse.,The answer is Patrick McGoohan.,True,True,True,True,True
429d2ff2aaae38012bbdc2b85892d8ea6afa9a8212fa67b4cb9b72c48e610bd2,OO-OS-SO-SS,In what country is Sabiote?,Spain,Russia,The answer is Spain.,The answer is Russia.,True,True,True,True,True
42a6d5adddf984de3e86ee2ea8355ea9750756985167a1e46ea383a88b706ba9,OO-OS-SO-SS,What is Tiffany Pollard's occupation?,actor,politician,The answer is actor.,The answer is politician.,True,True,True,True,True
42d549ead6eba0ab1f12c9f4de0d58ebe5da41f1a4d3861eedfa441d6fb8357f,OO-OS-SO-SS,What is Björn Böhning's occupation?,politician,screenwriter,The answer is politician.,The answer is screenwriter.,True,True,True,True,True
42ebb7117391a6208924c21e2bd5c57fc6c9046e3fa802e657fc757a6a1042b6,OO-OS-SO-SS,Who is the father of Paul I of Russia?,Peter III of Russia,Domnall Ilchelgach,The answer is Peter III of Russia.,The answer is Domnall Ilchelgach.,True,True,True,True,True
42ef98cb33a755c79521e062fcbc48941fc5523d8e0ebb149442936ba94b5ba1,OO-OS-SO-SS,What genre is Grape Festival?,rock music,alternative rock,The answer is rock music.,The answer is alternative rock.,True,True,True,True,True
430574f5c499614ae903e0d42c5fa598c2725d804bc8424417138d3d98f9d3c9,OO-OS-SO-SS,Who was the director of Eggs?,Bent Hamer,Raja Gosnell,The answer is Bent Hamer.,The answer is Raja Gosnell.,True,True,True,True,True
4313f9203fac0f7b3dfbf6f476057bfb1b4d58c6318009b6fac3cf2622366dde,OO-OS-SO-SS,What is the religion of Jesus?,Judaism,Catholic Church,The answer is Judaism.,The answer is Catholic Church.,True,True,True,True,True
431981ca675290b3adf555a16e0bb6e727c8c313bc5ba2ad52e8fd37c9198cd0,OO-OS-SO-SS,Who was the screenwriter for Spotlight?,Josh Singer,Jocelyn Moorhouse,The answer is Josh Singer.,The answer is Jocelyn Moorhouse.,True,True,True,True,True
432120ee933d7f1e0a751e22557dd8bdc21802776eca6ec3bcd833b27d5f4d0d,OO-OS-SO-SS,Who is the author of My Neighbor?,Franz Kafka,Nam Le,The answer is Franz Kafka.,The answer is Nam Le.,True,True,True,True,True
43401a0898f85d56871bc360718da605a0f258a04a4ea5addfda8bf3f2842aec,OO-OS-SO-SS,Who was the producer of Mother?,Shigeru Miyamoto,Stan Laurel,The answer is Shigeru Miyamoto.,The answer is Stan Laurel.,True,True,True,True,True
434ca100523b7bff7d16945947ada5c4ebc353464c0bde79739dcfa9bc75a78d,OO-OS-SO-SS,Who was the composer of The Bells?,Gustav Holst,Richard Rodgers,The answer is Gustav Holst.,The answer is Richard Rodgers.,True,True,True,True,True
43dcd187ffea554e94abe561c218fe194b475e9d24b57716fdedb2446c91334a,OO-OS-SO-SS,Who was the screenwriter for On the Job?,Erik Matti,Rob Grant,The answer is Erik Matti.,The answer is Rob Grant.,True,True,True,True,True
44151c9222c48ee9e906dd58ea7b88c9710500945e709e839ea4b34bebb40ec7,OO-OS-SO-SS,Who was the producer of The Blair Witch Project?,Gregg Hale,Karan Johar,The answer is Gregg Hale.,The answer is Karan Johar.,True,True,True,True,True
44542e408fcbff7fe5232bb0e68c0331a21d078c39ba551828296c66338275ac,OO-OS-SO-SS,Who was the director of The Oath?,Laura Poitras,Homi Adajania,The answer is Laura Poitras.,The answer is Homi Adajania.,True,True,True,True,True
44935bfb000436164e683696e07cfa48df2c503cc743be18db4df1d2ba4a70a9,OO-OS-SO-SS,What genre is The Rivals of Sherlock Holmes?,detective fiction,spy film,The answer is detective fiction.,The answer is spy film.,True,True,True,True,True
44bbd128ebbaa5e42ec0563d339143fc32686064968afa321e417a4f514c5866,OO-OS-SO-SS,What is Gideon Olin's occupation?,politician,screenwriter,The answer is politician.,The answer is screenwriter.,True,True,True,True,True
44cebf1d51e5642d2fdf006ada2d27f29e11fb616ad6f7eb5eab21007f7ecbe4,OO-OS-SO-SS,Who was the director of 15 Maiden Lane?,Allan Dwan,Van Dyke Brooke,The answer is Allan Dwan.,The answer is Van Dyke Brooke.,True,True,True,True,True
44e31f265cabee608bb9d973fed3a81f22e876be26bceeba65352be48733dbe5,OO-OS-SO-SS,In what city was Gilbert Bodart born?,Seraing,Edinburgh,The answer is Seraing.,The answer is Edinburgh.,True,True,True,True,True
4506d51cba42c8f9fb8cfff7059c76f8217836bae4472ef38fa0a372afc2fa0d,OO-OS-SO-SS,Who is the author of Martin?,Alasdair Gray,Iris Rainer Dart,The answer is Alasdair Gray.,The answer is Iris Rainer Dart.,True,True,True,True,True
451fc92dd43f4251582b268720e4ba8625bdd7906c964753801576640a74662c,OO-OS-SO-SS,Who is the father of Elizabeth II?,George VI,Gofraid mac Arailt,The answer is George VI.,The answer is Gofraid mac Arailt.,True,True,True,True,True
